currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/Users/niccolo/Desktop/Quant Finance/Code/Returns_and_Backtest/FOREX/Algo_Trading/data/2y_1h_OHLC_FOREX/INR_USD_hourly_data_yahoo,return,0.6,3,3,2.125,2.75,0.2,0.8,0.5160337770072146,0.5160337770072146,-0.1037526594339585,-0.6619784786151606,-5.158522326615028,-2.5577488596651543,33806.347888089134
