currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/Users/niccolo/Desktop/Quant Finance/Code/Returns_and_Backtest/FOREX/Algo_Trading/data/2y_1h_OHLC_FOREX/RUB_USD_hourly_data_yahoo,return,0.6,3,7,2.75,1.5,0.8,0.8,63.01235965270118,63.01235965270118,-0.21948733583858782,-0.9162575980561007,-5.672768409364799,-4.448231421798113,8374.240194389937
