currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/Users/niccolo/Desktop/Quant Finance/Code/Returns_and_Backtest/FOREX/Algo_Trading/data/2y_1h_OHLC_FOREX/IDR_USD_hourly_data_yahoo,sharpe,0.6,3,3,2.5,1.5,0.6000000000000001,0.6000000000000001,-3.8854318576643916,-3.8854318576643916,-0.0018435386360327044,-0.02888849806990136,-3.4353993684781865,-3.148644067449295,98710.13284545435
