currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/Users/niccolo/Desktop/Quant Finance/Code/Returns_and_Backtest/FOREX/Algo_Trading/data/2y_1h_OHLC_FOREX/NZD_USD_hourly_data_yahoo,sharpe,0.6,9,3,1.5,1.5,0.6000000000000001,0.6000000000000001,-2.6904427446509436,-2.6904427446509436,-0.22811494817912015,-0.9527015237970246,-7.560397743590047,-5.966969472136934,4733.404847074625
