currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/home/njacimov/Algo_Trading/data/2y_1h_OHLC_FOREX/EUR_GBP_hourly_data_yahoo,sharpe,0.9000000000000001,10,13,1.625,1.625,0.8,0.8,-2.487751987319334,-2.487751987319334,-0.3627696845326568,-0.9950449638596304,-6.5747129222814,-4.998891117104587,495.5036140369593
