currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/Users/niccolo/Desktop/Quant Finance/Code/Returns_and_Backtest/FOREX/Algo_Trading/data/2y_1h_OHLC_FOREX/EUR_CHF_hourly_data_yahoo,sharpe,0.6,9,9,1.5,1.5,0.6000000000000001,0.6000000000000001,-5.397413763861975,-5.397413763861975,-0.1319504435741249,-0.8111178109399557,-6.054100125069003,-4.423512977963483,18888.218906004433
