currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/Users/niccolo/Desktop/Quant Finance/Code/Returns_and_Backtest/FOREX/Algo_Trading/data/2y_1h_OHLC_FOREX/MYR_USD_hourly_data_yahoo,sharpe,0.6,6,9,1.5,1.5,0.6000000000000001,0.6000000000000001,-4.911188519192482,-4.911188519192482,-0.27331602415307565,-0.9080835647533502,-8.33293998691605,-6.685778495586506,9191.643524664974
