currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/home/njacimov/Algo_Trading/data/2y_1h_OHLC_FOREX/AUD_JPY_hourly_data_yahoo,sharpe,0.9000000000000001,3,13,1.5,1.625,0.8,0.8,-1.528577782643047,-1.528577782643047,-0.3800857145864027,-0.9964111745391853,-6.729432037159445,-5.424804579928509,358.882546081469
