currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/Users/niccolo/Desktop/Quant Finance/Code/Returns_and_Backtest/FOREX/Algo_Trading/data/2y_1h_OHLC_FOREX/RUB_USD_hourly_data_yahoo,sharpe,0.6,3,6,2.5,1.5,0.6000000000000001,0.6000000000000001,-0.032721279021500266,-0.032721279021500266,-0.17097799488287035,-0.8468862184359908,-6.018272518288736,-4.722405541562233,15311.378156400931
