currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/home/njacimov/Algo_Trading/data/2y_1h_OHLC_FOREX/EUR_GBP_hourly_data_yahoo,return,0.9000000000000001,10,13,2.375,1.625,0.8,0.8,6.1828718320913545,6.1828718320913545,-0.32846323564962,-0.9908110378994827,-6.189274215680135,-4.451057686712231,918.8962100517331
