currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/home/njacimov/Algo_Trading/data/2y_1h_OHLC_FOREX/COP_USD_hourly_data_yahoo,sharpe,0.9000000000000001,8,6,1.5,2.0,0.8,0.8,0.14304779007402685,0.14304779007402685,-0.4085159876088258,-0.9594371583280883,-6.81995273318482,-5.404744591146853,4056.2841671911733
