currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/home/njacimov/Algo_Trading/data/2y_1h_OHLC_FOREX/AUD_USD_hourly_data_yahoo,sharpe,0.9000000000000001,6,13,1.5,1.875,0.8,0.8,-1.5712712964162885,-1.5712712964162885,-0.38304087333680337,-0.9966655218136798,-6.735596341692502,-5.338163507142893,333.44781863202263
