currency_pair,optimization_target,position_size,atr_period,high_period,lower_band_multiplier,upper_band_multiplier,long_size,short_size,avg_train_metric,avg_test_metric,final_test_annualized_return,final_test_max_drawdown,final_test_sharpe_ratio,final_test_sortino_ratio,final_test_end_equity
/home/njacimov/Algo_Trading/data/2y_1h_OHLC_FOREX/BRL_USD_hourly_data_yahoo,return,0.9000000000000001,3,8,1.5,2.75,0.8,0.8,41.896142761031825,41.896142761031825,-0.39605804764404584,-0.9863758982314383,-6.6017193345091565,-5.241902721516194,1364.5294750907503
